id	gtin	title	gender	quantity	size	colour	item_group_id	hierarchy	availability	link	sale_price	price	description	custom_label_3	shipping(price)	brand_name	size_system	condition	age_group	identifier_exists	pdxtcat_testing	pdxtstyletax	google_product_category	product_type	category_list	additional_image_link	image_link
AZZ00727-133-18	AZZ0072713318	"Basic Box Pleat Midi Skirt"	Female	48	6	ivory	AZZ00727	Variant	"In Stock"	http://us.bhx.com/AZZ00727-133-18.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00727_ivory_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00727_ivory_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00727_ivory_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00727_ivory_xl.jpg
AZZ00727-133-20	AZZ0072713320	"Basic Box Pleat Midi Skirt"	Female	65	8	ivory	AZZ00727	Variant	"In Stock"	http://us.bhx.com/AZZ00727-133-20.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00727_ivory_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00727_ivory_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00727_ivory_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00727_ivory_xl.jpg
AZZ00727-133-22	AZZ0072713322	"Basic Box Pleat Midi Skirt"	Female	72	10	ivory	AZZ00727	Variant	"In Stock"	http://us.bhx.com/AZZ00727-133-22.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00727_ivory_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00727_ivory_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00727_ivory_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00727_ivory_xl.jpg
AZZ00727-148-16	AZZ0072714816	"Basic Box Pleat Midi Skirt"	Female	11	4	navy	AZZ00727	Variant	"In Stock"	http://us.bhx.com/AZZ00727-148-16.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00727_navy_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00727_navy_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00727_navy_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00727_navy_xl.jpg
AZZ00727-148-20	AZZ0072714820	"Basic Box Pleat Midi Skirt"	Female	13	8	navy	AZZ00727	Variant	"In Stock"	http://us.bhx.com/AZZ00727-148-20.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00727_navy_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00727_navy_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00727_navy_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00727_navy_xl.jpg
AZZ00727-148-22	AZZ0072714822	"Basic Box Pleat Midi Skirt"	Female	14	10	navy	AZZ00727	Variant	"In Stock"	http://us.bhx.com/AZZ00727-148-22.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00727_navy_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00727_navy_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00727_navy_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00727_navy_xl.jpg
AZZ00727-157-14	AZZ0072715714	"Basic Box Pleat Midi Skirt"	Female	4	2	red	AZZ00727	Variant	"In Stock"	http://us.bhx.com/AZZ00727-157-14.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00727_red_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00727_red_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00727_red_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00727_red_xl.jpg
AZZ00727-157-16	AZZ0072715716	"Basic Box Pleat Midi Skirt"	Female	40	4	red	AZZ00727	Variant	"In Stock"	http://us.bhx.com/AZZ00727-157-16.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00727_red_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00727_red_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00727_red_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00727_red_xl.jpg
AZZ00727-157-18	AZZ0072715718	"Basic Box Pleat Midi Skirt"	Female	58	6	red	AZZ00727	Variant	"In Stock"	http://us.bhx.com/AZZ00727-157-18.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00727_red_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00727_red_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00727_red_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00727_red_xl.jpg
AZZ00727-157-20	AZZ0072715720	"Basic Box Pleat Midi Skirt"	Female	44	8	red	AZZ00727	Variant	"In Stock"	http://us.bhx.com/AZZ00727-157-20.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00727_red_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00727_red_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00727_red_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00727_red_xl.jpg
AZZ00727-157-22	AZZ0072715722	"Basic Box Pleat Midi Skirt"	Female	44	10	red	AZZ00727	Variant	"In Stock"	http://us.bhx.com/AZZ00727-157-22.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00727_red_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00727_red_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00727_red_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00727_red_xl.jpg
AZZ00727-157-24	AZZ0072715724	"Basic Box Pleat Midi Skirt"	Female	18	12	red	AZZ00727	Variant	"In Stock"	http://us.bhx.com/AZZ00727-157-24.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00727_red_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00727_red_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00727_red_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00727_red_xl.jpg
AZZ00728	AZZ00728	"Cate Two Pack Basic Jersey Midi Skirts"	Female	158			AZZ00728	Parent	"In Stock"	http://us.bhx.com/AZZ00728.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00728_multi_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00728_multi_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00728_multi_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00728_multi_xl.jpg
AZZ00728-144-16	AZZ0072814416	"Cate Two Pack Basic Jersey Midi Skirts"	Female	43	4	multi	AZZ00728	Variant	"In Stock"	http://us.bhx.com/AZZ00728-144-16.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00728_multi_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00728_multi_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00728_multi_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00728_multi_xl.jpg
AZZ00728-144-18	AZZ0072814418	"Cate Two Pack Basic Jersey Midi Skirts"	Female	30	6	multi	AZZ00728	Variant	"In Stock"	http://us.bhx.com/AZZ00728-144-18.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00728_multi_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00728_multi_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00728_multi_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00728_multi_xl.jpg
AZZ00728-144-20	AZZ0072814420	"Cate Two Pack Basic Jersey Midi Skirts"	Female	83	8	multi	AZZ00728	Variant	"In Stock"	http://us.bhx.com/AZZ00728-144-20.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00728_multi_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00728_multi_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00728_multi_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00728_multi_xl.jpg
AZZ00728-144-22	AZZ0072814422	"Cate Two Pack Basic Jersey Midi Skirts"	Female	2	10	multi	AZZ00728	Variant	"In Stock"	http://us.bhx.com/AZZ00728-144-22.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00728_multi_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00728_multi_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00728_multi_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00728_multi_xl.jpg
AZZ00733	AZZ00733	"Soraya Thigh Split Jersey Maxi Skirt"	Female	415			AZZ00733	Parent	"In Stock"	http://us.bhx.com/AZZ00733.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00733_grey%20marl_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00733_grey%20marl_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00733_grey%20marl_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00733_grey%20marl_xl.jpg
AZZ00733-105-14	AZZ0073310514	"Soraya Thigh Split Jersey Maxi Skirt"	Female	18	2	black	AZZ00733	Variant	"In Stock"	http://us.bhx.com/AZZ00733-105-14.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00733_black_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00733_black_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00733_black_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00733_black_xl.jpg
AZZ00733-105-16	AZZ0073310516	"Soraya Thigh Split Jersey Maxi Skirt"	Female	15	4	black	AZZ00733	Variant	"In Stock"	http://us.bhx.com/AZZ00733-105-16.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00733_black_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00733_black_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00733_black_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00733_black_xl.jpg
AZZ00733-105-18	AZZ0073310518	"Soraya Thigh Split Jersey Maxi Skirt"	Female	18	6	black	AZZ00733	Variant	"In Stock"	http://us.bhx.com/AZZ00733-105-18.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00733_black_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00733_black_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00733_black_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00733_black_xl.jpg
AZZ00733-105-20	AZZ0073310520	"Soraya Thigh Split Jersey Maxi Skirt"	Female	4	8	black	AZZ00733	Variant	"In Stock"	http://us.bhx.com/AZZ00733-105-20.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00733_black_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00733_black_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00733_black_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00733_black_xl.jpg
